0.00451
0.00063
0.00033
0.00033
0.00023
0.00019
0.0001
0.00011
0.00011
0.00013
0.00016
0.00018
0.00014
0.00023
0.00026
0.00019
0.00028
0.0004
0.00045
0.00064
0.00053
0.00062
0.0007
0.00074
0.00053
0.00078
0.00088
0.00073
0.00088
0.00086
0.00086
0.00082
0.00112
0.00115
0.00125
0.00121
0.00139
0.00169
0.00171
0.00185
0.00211
0.0022
0.00269
0.00275
0.00297
0.00301
0.00384
0.00391
0.0048
0.00499
0.00546
0.00601
0.00667
0.00778
0.00813
0.00889
0.00933
0.01074
0.01158
0.01209
0.01364
0.01482
0.01593
0.01676
0.01819
0.02033
0.0209
0.02302
0.024
0.02583
0.02775
0.0293
0.03301
0.03518
0.03637
0.04006
0.04432
0.04766
0.05174
0.05786
0.06636
0.07347
0.08101
0.08856
0.10042
0.11231
0.12464
0.14079
0.16111
0.17497
0.19166
0.21104
0.22736
0.25028
0.27363
0.3178
0.33797
0.35191
0.36253
0.37107
0.3782
