29.12.2004,1.06046,1.05490,1.06278
30.12.2004,1.06015,1.05507,1.06310
31.12.2004,1.05999,1.05552,1.06331
03.01.2005,1.06688,1.06004,1.06670
04.01.2005,1.06839,1.06079,1.06773
05.01.2005,1.06934,1.06166,1.06879
06.01.2005,1.06920,1.06181,1.06982
07.01.2005,1.06984,1.06237,1.06988
10.01.2005,1.07100,1.06330,1.07117
11.01.2005,1.07212,1.06450,1.07234
12.01.2005,1.07297,1.06528,1.07403
13.01.2005,1.07366,1.06591,1.07469
14.01.2005,1.07504,1.06722,1.07650
17.01.2005,1.07517,1.06737,1.07665
18.01.2005,1.07638,1.06836,1.07806
19.01.2005,1.07649,1.06831,1.07769
20.01.2005,1.07741,1.06925,1.07919
21.01.2005,1.07701,1.06903,1.07871
24.01.2005,1.07759,1.07013,1.07967
25.01.2005,1.07856,1.07004,1.08027
26.01.2005,1.07827,1.07020,1.07977
27.01.2005,1.07795,1.06973,1.07942
28.01.2005,1.07780,1.06972,1.07931
31.01.2005,1.07931,1.07134,1.08091
01.02.2005,1.07926,1.07132,1.08062
02.02.2005,1.08012,1.07206,1.08158
03.02.2005,1.08006,1.07211,1.08134
04.02.2005,1.08063,1.07278,1.08218
07.02.2005,1.08118,1.07304,1.08266
08.02.2005,1.08207,1.07372,1.08324
09.02.2005,1.08270,1.07396,1.08344
10.02.2005,1.08149,1.07404,1.08235
11.02.2005,1.08330,1.07494,1.08496
14.02.2005,1.08362,1.07531,1.08528
15.02.2005,1.08328,1.07509,1.08467
16.02.2005,1.08440,1.07623,1.08595
17.02.2005,1.08426,1.07589,1.08622
18.02.2005,1.08397,1.07588,1.08567
21.02.2005,1.08322,1.07517,1.08446
22.02.2005,1.08300,1.07529,1.08477
23.02.2005,1.08329,1.07524,1.08485
24.02.2005,1.08359,1.07554,1.08521
25.02.2005,1.08367,1.07569,1.08520
28.02.2005,1.08428,1.07722,1.08589
01.03.2005,1.08378,1.07612,1.08552
02.03.2005,1.08432,1.07639,1.08607
07.03.2005,1.08416,1.07641,1.08580
08.03.2005,1.08561,1.07806,1.08720
09.03.2005,1.08662,1.07875,1.08858
10.03.2005,1.08603,1.07830,1.08787
11.03.2005,1.08615,1.07806,1.08789
12.03.2005,1.08654,1.07859,1.08830
14.03.2005,1.08649,1.07874,1.08857
15.03.2005,1.08620,1.07853,1.08840
16.03.2005,1.08663,1.07874,1.08894
17.03.2005,1.08694,1.07923,1.08945
18.03.2005,1.08763,1.07969,1.08952
21.03.2005,1.08712,1.07903,1.08915
22.03.2005,1.08739,1.07891,1.08920
23.03.2005,1.08745,1.07835,1.08927
24.03.2005,1.08690,1.07857,1.08885
25.03.2005,1.08723,1.07871,1.08908
28.03.2005,1.08745,1.07927,1.08974
29.03.2005,1.08778,1.07981,1.08989
30.03.2005,1.08776,1.07968,1.08989
31.03.2005,1.08878,1.08003,1.09061
01.04.2005,1.08913,1.08036,1.09113
04.04.2005,1.08970,1.08083,1.09159
05.04.2005,1.09017,1.08126,1.09223
06.04.2005,1.09016,1.08150,1.09218
07.04.2005,1.09005,1.08171,1.09216
08.04.2005,1.09074,1.08235,1.09288
11.04.2005,1.09068,1.08218,1.09261
12.04.2005,1.09258,1.08398,1.09501
13.04.2005,1.09175,1.08269,1.09419
14.04.2005,1.09250,1.08341,1.09502
15.04.2005,1.09253,1.08356,1.09499
18.04.2005,1.09223,1.08337,1.09460
19.04.2005,1.09269,1.08386,1.09514
20.04.2005,1.09325,1.08444,1.09611
21.04.2005,1.09301,1.08381,1.09561
22.04.2005,1.09318,1.08354,1.09542
25.04.2005,1.09369,1.08444,1.09638
26.04.2005,1.09433,1.08486,1.09703
27.04.2005,1.09504,1.08528,1.09777
28.04.2005,1.09516,1.08535,1.09779
29.04.2005,1.09598,1.08614,1.09865
03.05.2005,1.09640,1.08690,1.09936
04.05.2005,1.09658,1.08666,1.09892
05.05.2005,1.09671,1.08674,1.09897
09.05.2005,1.09757,1.08780,1.10010
10.05.2005,1.09821,1.08839,1.10102
11.05.2005,1.09945,1.08992,1.10267
12.05.2005,1.09993,1.09077,1.10352
13.05.2005,1.10079,1.09156,1.10443
16.05.2005,1.10167,1.09271,1.10596
17.05.2005,1.10181,1.09269,1.10603
18.05.2005,1.10239,1.09316,1.10657
19.05.2005,1.10285,1.09337,1.10674
20.05.2005,1.10345,1.09417,1.10742
25.05.2005,1.10382,1.09426,1.10788
26.05.2005,1.10519,1.09541,1.10944
27.05.2005,1.10525,1.09550,1.10976
28.05.2005,1.10550,1.09573,1.10992
30.05.2005,1.10584,1.09611,1.11034
31.05.2005,1.10608,1.09629,1.11072
01.06.2005,1.10698,1.09688,1.11218
02.06.2005,1.10796,1.09802,1.11380
03.06.2005,1.10851,1.09880,1.11439
06.06.2005,1.10919,1.09966,1.11522
07.06.2005,1.10925,1.09980,1.11526
08.06.2005,1.11062,1.10115,1.11679
09.06.2005,1.11124,1.10187,1.11728
10.06.2005,1.11193,1.10227,1.11816
13.06.2005,1.11257,1.10337,1.11929
14.06.2005,1.11254,1.10283,1.11969
15.06.2005,1.11238,1.10284,1.11912
16.06.2005,1.11213,1.10267,1.11895
17.06.2005,1.11057,1.10037,1.11684
20.06.2005,1.11104,1.10105,1.11714
21.06.2005,1.11109,1.10056,1.11688
22.06.2005,1.11307,1.10265,1.11930
23.06.2005,1.11441,1.10423,1.12144
24.06.2005,1.11493,1.10484,1.12198
27.06.2005,1.11543,1.10543,1.12265
28.06.2005,1.11609,1.10584,1.12286
29.06.2005,1.11649,1.10634,1.12354
30.06.2005,1.11697,1.10718,1.12408
01.07.2005,1.11684,1.10692,1.12367
04.07.2005,1.11738,1.10754,1.12434
05.07.2005,1.11796,1.10847,1.12618
06.07.2005,1.11786,1.10813,1.12578
07.07.2005,1.11802,1.10833,1.12580
08.07.2005,1.11866,1.10901,1.12632
11.07.2005,1.11915,1.10989,1.12769
12.07.2005,1.11887,1.10925,1.12664
13.07.2005,1.11756,1.10734,1.12379
14.07.2005,1.11717,1.10706,1.12327
15.07.2005,1.11794,1.10820,1.12482
18.07.2005,1.11806,1.10862,1.12581
19.07.2005,1.11808,1.10822,1.12506
20.07.2005,1.11861,1.10925,1.12631
21.07.2005,1.11852,1.10894,1.12554
22.07.2005,1.11770,1.10764,1.12350
25.07.2005,1.11803,1.10806,1.12404
26.07.2005,1.12012,1.11070,1.12712
27.07.2005,1.12090,1.11166,1.12861
28.07.2005,1.12149,1.11235,1.12917
29.07.2005,1.12088,1.11161,1.12762
01.08.2005,1.12200,1.11302,1.12923
02.08.2005,1.12009,1.11042,1.12556
03.08.2005,1.11960,1.11010,1.12501
04.08.2005,1.11889,1.10932,1.12358
05.08.2005,1.11924,1.10997,1.12399
08.08.2005,1.11887,1.10905,1.12253
09.08.2005,1.11802,1.10822,1.12137
10.08.2005,1.11932,1.11001,1.12271
11.08.2005,1.12009,1.11073,1.12371
12.08.2005,1.11973,1.11023,1.12296
15.08.2005,1.12040,1.11084,1.12355
16.08.2005,1.12245,1.11298,1.12625
17.08.2005,1.12340,1.11447,1.12765
18.08.2005,1.12896,1.11760,1.13022
19.08.2005,1.13068,1.11981,1.13293
22.08.2005,1.13132,1.12242,1.13410
23.08.2005,1.13158,1.12187,1.13409
24.08.2005,1.13157,1.12246,1.13387
25.08.2005,1.13121,1.12165,1.13455
26.08.2005,1.13195,1.12256,1.13417
29.08.2005,1.13176,1.12212,1.13330
30.08.2005,1.13199,1.12256,1.13361
31.08.2005,1.13286,1.12375,1.13595
01.09.2005,1.13404,1.12521,1.13738
02.09.2005,1.13321,1.12389,1.13513
07.09.2005,1.13223,1.12175,1.13218
08.09.2005,1.13370,1.12364,1.13456
09.09.2005,1.13407,1.12419,1.13526
10.09.2005,1.13513,1.12547,1.13649
12.09.2005,1.13524,1.12556,1.13649
13.09.2005,1.13597,1.12667,1.13806
14.09.2005,1.13662,1.12716,1.13880
15.09.2005,1.13678,1.12719,1.13852
16.09.2005,1.13939,1.13041,1.14193
17.09.2005,1.13835,1.12930,1.14049
19.09.2005,1.13812,1.12895,1.13995
20.09.2005,1.13996,1.13104,1.14285
21.09.2005,1.14022,1.13130,1.14337
26.09.2005,1.13992,1.13060,1.14212
27.09.2005,1.14124,1.13246,1.14473
28.09.2005,1.14076,1.13202,1.14426
29.09.2005,1.14027,1.13166,1.14354
30.09.2005,1.14032,1.13191,1.14387
03.10.2005,1.13871,1.12977,1.13799
04.10.2005,1.13993,1.13082,1.13944
05.10.2005,1.13920,1.13044,1.13905
06.10.2005,1.13781,1.12954,1.13822
07.10.2005,1.13771,1.12935,1.13713
10.10.2005,1.13630,1.12741,1.13454
11.10.2005,1.13796,1.12933,1.13690
12.10.2005,1.13906,1.13101,1.13885
13.10.2005,1.13821,1.13007,1.13787
14.10.2005,1.13722,1.12910,1.13662
17.10.2005,1.13624,1.12796,1.13561
18.10.2005,1.13657,1.12838,1.13568
20.10.2005,1.13723,1.12892,1.13669
21.10.2005,1.13713,1.12887,1.13637
24.10.2005,1.13687,1.12828,1.13527
25.10.2005,1.13848,1.13006,1.13756
26.10.2005,1.13737,1.12869,1.13572
27.10.2005,1.13488,1.12581,1.13210
28.10.2005,1.13428,1.12511,1.13110
31.10.2005,1.13462,1.12602,1.13165
01.11.2005,1.13880,1.13078,1.13709
02.11.2005,1.14134,1.13363,1.13986
03.11.2005,1.14242,1.13450,1.14078
04.11.2005,1.12578,1.11628,1.12240
07.11.2005,1.12755,1.11832,1.12478
08.11.2005,1.14784,1.14103,1.14865
09.11.2005,1.14854,1.14205,1.15009
10.11.2005,1.14500,1.13803,1.14554
11.11.2005,1.14423,1.13727,1.14448
14.11.2005,1.14595,1.13949,1.14731
15.11.2005,1.14571,1.13895,1.14662
16.11.2005,1.14283,1.13522,1.14365
17.11.2005,1.14214,1.13441,1.14347
18.11.2005,1.14252,1.13505,1.14397
21.11.2005,1.14151,1.13422,1.14320
22.11.2005,1.14209,1.13473,1.14272
23.11.2005,1.14422,1.13726,1.14578
24.11.2005,1.14251,1.13535,1.14366
25.11.2005,1.14239,1.13499,1.14325
28.11.2005,1.14351,1.13622,1.14466
29.11.2005,1.14590,1.13922,1.14761
30.11.2005,1.14701,1.14019,1.14910
01.12.2005,1.14720,1.13941,1.14853
02.12.2005,1.14792,1.14015,1.14949
05.12.2005,1.15016,1.14298,1.15212
06.12.2005,1.15006,1.14230,1.15078
07.12.2005,1.15078,1.14286,1.15128
08.12.2005,1.15170,1.14386,1.15275
09.12.2005,1.15095,1.14280,1.15154
12.12.2005,1.15180,1.14430,1.15248
13.12.2005,1.14919,1.14070,1.14848
14.12.2005,1.14973,1.14144,1.14914
15.12.2005,1.14952,1.14087,1.14828
16.12.2005,1.14870,1.13984,1.14776
19.12.2005,1.15038,1.14180,1.14946
20.12.2005,1.14663,1.14372,1.15126
21.12.2005,1.14615,1.14339,1.15096
22.12.2005,1.14693,1.14451,1.15210
23.12.2005,1.14642,1.14397,1.15190
27.12.2005,1.14702,1.14463,1.15238
28.12.2005,1.14802,1.14576,1.15343
29.12.2005,1.14842,1.14603,1.15384
30.12.2005,1.14924,1.14432,1.15025
03.01.2006,1.15380,1.14668,1.15515
04.01.2006,1.15310,1.14557,1.15329
05.01.2006,1.15288,1.14457,1.15124
06.01.2006,1.15535,1.14785,1.15460
09.01.2006,1.15531,1.14733,1.15397
10.01.2006,1.15563,1.14735,1.15390
11.01.2006,1.15632,1.14789,1.15437
12.01.2006,1.15838,1.14997,1.15652
13.01.2006,1.15901,1.15140,1.15766
16.01.2006,1.15749,1.14949,1.15599
17.01.2006,1.15638,1.14800,1.15468
18.01.2006,1.15946,1.15153,1.15802
19.01.2006,1.15910,1.15117,1.15761
20.01.2006,1.15876,1.15100,1.15774
23.01.2006,1.15858,1.15069,1.15740
24.01.2006,1.15755,1.14938,1.15540
25.01.2006,1.15565,1.14696,1.15333
26.01.2006,1.15641,1.14792,1.15379
27.01.2006,1.15587,1.14724,1.15299
28.01.2006,1.15578,1.14707,1.15314
30.01.2006,1.15675,1.14863,1.15518
31.01.2006,1.15755,1.14947,1.15606
01.02.2006,1.15750,1.14939,1.15611
02.02.2006,1.15839,1.15058,1.15716
03.02.2006,1.15735,1.14960,1.15625
06.02.2006,1.15677,1.14882,1.15537
07.02.2006,1.15839,1.15045,1.15738
08.02.2006,1.15841,1.15045,1.15769
09.02.2006,1.15812,1.15011,1.15743
10.02.2006,1.15788,1.14973,1.15686
13.02.2006,1.15902,1.15085,1.15818
14.02.2006,1.15782,1.14943,1.15705
15.02.2006,1.15898,1.15102,1.15871
16.02.2006,1.15795,1.14968,1.15723
17.02.2006,1.15937,1.15141,1.15906
20.02.2006,1.16001,1.15185,1.15958
21.02.2006,1.16132,1.15318,1.16055
22.02.2006,1.16228,1.15453,1.16179
23.02.2006,1.16364,1.15604,1.16331
24.02.2006,1.16367,1.15576,1.16280
27.02.2006,1.16334,1.15586,1.16348
28.02.2006,1.16370,1.15605,1.16406
01.03.2006,1.16370,1.15598,1.16335
02.03.2006,1.16357,1.15561,1.16269
06.03.2006,1.16471,1.15678,1.16393
07.03.2006,1.16251,1.15404,1.16048
08.03.2006,1.16233,1.15401,1.16087
09.03.2006,1.16248,1.15403,1.16120
10.03.2006,1.16139,1.15284,1.16014
13.03.2006,1.16153,1.15316,1.16013
14.03.2006,1.16139,1.15290,1.15950
15.03.2006,1.16022,1.15145,1.15802
16.03.2006,1.15956,1.15059,1.15700
17.03.2006,1.15949,1.15059,1.15696
20.03.2006,1.15954,1.15007,1.15613
21.03.2006,1.15918,1.14968,1.15600
22.03.2006,1.15910,1.14972,1.15556
23.03.2006,1.15998,1.15082,1.15662
24.03.2006,1.16001,1.15086,1.15684
27.03.2006,1.16016,1.15122,1.15729
28.03.2006,1.15887,1.14933,1.15541
29.03.2006,1.15593,1.14668,1.15262
30.03.2006,1.15518,1.14531,1.15002
31.03.2006,1.15496,1.14468,1.14922
03.04.2006,1.15501,1.14449,1.14875
04.04.2006,1.15509,1.14477,1.14870
05.04.2006,1.15369,1.14283,1.14646
06.04.2006,1.15346,1.14458,1.15049
07.04.2006,1.15161,1.14214,1.14793
10.04.2006,1.15360,1.14481,1.15062
11.04.2006,1.15407,1.14528,1.15129
12.04.2006,1.15502,1.14683,1.15243
13.04.2006,1.15493,1.14632,1.15213
14.04.2006,1.15429,1.14592,1.15161
17.04.2006,1.15566,1.14723,1.15285
18.04.2006,1.15581,1.14757,1.15289
19.04.2006,1.15535,1.14628,1.15178
20.04.2006,1.15606,1.14725,1.15248
21.04.2006,1.15310,1.14302,1.14864
25.04.2006,1.15393,1.14442,1.14954
26.04.2006,1.15246,1.14250,1.14723
27.04.2006,1.15086,1.14054,1.14485
28.04.2006,1.15146,1.14123,1.14499
02.05.2006,1.15244,1.14259,1.14638
03.05.2006,1.15248,1.14207,1.14543
04.05.2006,1.15254,1.14245,1.14566
05.05.2006,1.15243,1.14224,1.14553
08.05.2006,1.15354,1.14321,1.14646
09.05.2006,1.15148,1.14093,1.14393
10.05.2006,1.15227,1.14197,1.14499
11.05.2006,1.15113,1.14049,1.14337
12.05.2006,1.15135,1.14098,1.14391
15.05.2006,1.14932,1.13833,1.14075
16.05.2006,1.15049,1.13964,1.14210
17.05.2006,1.15131,1.14062,1.14328
18.05.2006,1.15053,1.13958,1.14212
19.05.2006,1.15138,1.14032,1.14328
22.05.2006,1.15036,1.13948,1.14259
23.05.2006,1.15217,1.14121,1.14434
25.05.2006,1.15092,1.13991,1.14260
26.05.2006,1.15015,1.13895,1.14183
29.05.2006,1.15028,1.13920,1.14178
30.05.2006,1.14896,1.13753,1.14044
31.05.2006,1.14926,1.13778,1.14165
01.06.2006,1.14857,1.13725,1.13945
02.06.2006,1.14735,1.13645,1.13903
05.06.2006,1.14756,1.13632,1.13871
06.06.2006,1.14815,1.13673,1.13881
07.06.2006,1.14886,1.13756,1.13735
08.06.2006,1.15000,1.13900,1.13816
09.06.2006,1.15113,1.13995,1.13970
12.06.2006,1.15256,1.14154,1.14088
13.06.2006,1.15318,1.14216,1.14161
14.06.2006,1.15483,1.14404,1.14402
15.06.2006,1.15376,1.14299,1.14261
16.06.2006,1.15302,1.14210,1.14110
19.06.2006,1.15174,1.14046,1.13959
20.06.2006,1.15287,1.14216,1.14160
21.06.2006,1.15256,1.14197,1.14246
22.06.2006,1.15163,1.14066,1.14074
23.06.2006,1.15393,1.14314,1.14321
26.06.2006,1.15319,1.14250,1.14253
27.06.2006,1.15445,1.14377,1.14385
28.06.2006,1.15595,1.14555,1.14549
29.06.2006,1.16005,1.15020,1.15004
30.06.2006,1.16178,1.15366,1.15208
03.07.2006,1.16496,1.15439,1.15303
04.07.2006,1.16553,1.15468,1.15329
05.07.2006,1.16635,1.15501,1.15377
06.07.2006,1.16787,1.15650,1.15534
07.07.2006,1.17596,1.16660,1.16462
10.07.2006,1.18343,1.17568,1.17270
11.07.2006,1.18647,1.17958,1.17639
12.07.2006,1.18751,1.18071,1.17778
13.07.2006,1.18773,1.18086,1.17799
14.07.2006,1.18997,1.18285,1.18029
17.07.2006,1.19137,1.18453,1.18216
18.07.2006,1.19331,1.18649,1.18389
19.07.2006,1.20542,1.19974,1.19637
20.07.2006,1.21001,1.20494,1.20085
21.07.2006,1.20747,1.20139,1.19790
24.07.2006,1.21039,1.20512,1.20115
25.07.2006,1.21537,1.21150,1.20707
26.07.2006,1.21791,1.21467,1.20996
27.07.2006,1.21276,1.20907,1.20489
28.07.2006,1.21123,1.20767,1.20424
31.07.2006,1.21275,1.20992,1.20647
01.08.2006,1.21303,1.20980,1.20621
02.08.2006,1.21217,1.20881,1.20510
03.08.2006,1.21240,1.20919,1.20501
04.08.2006,1.21016,1.20647,1.20223
07.08.2006,1.21204,1.20854,1.20434
08.08.2006,1.21538,1.21314,1.20806
09.08.2006,1.22000,1.21904,1.21326
10.08.2006,1.22296,1.22308,1.21664
11.08.2006,1.22255,1.22087,1.21415
15.08.2006,1.22955,1.22981,1.22230
16.08.2006,1.22995,1.23224,1.22430
17.08.2006,1.23397,1.23690,1.22834
18.08.2006,1.23470,1.23761,1.22895
21.08.2006,1.23615,1.23935,1.23082
22.08.2006,1.23873,1.24187,1.23309
23.08.2006,1.24753,1.25186,1.24245
24.08.2006,1.26508,1.27241,1.26135
25.08.2006,1.26416,1.27152,1.26045
28.08.2006,1.26594,1.27361,1.26293
29.08.2006,1.26467,1.27132,1.26103
30.08.2006,1.26170,1.26749,1.25784
31.08.2006,1.26092,1.26670,1.25737
01.09.2006,1.25821,1.26287,1.25406
04.09.2006,1.25757,1.26241,1.25377
05.09.2006,1.25387,1.25825,1.24996
07.09.2006,1.24993,1.25420,1.24618
08.09.2006,1.24933,1.25509,1.24727
11.09.2006,1.25175,1.25690,1.24897
